latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
58.26217,-119.51556,328.34,2.12,1.42,2023-09-23,0553,T,71,6.1NRT,295.12,77.05,N
58.26036,-119.55159,328.86,2.12,1.41,2023-09-23,0553,T,74,6.1NRT,294.94,78.13,N
58.22735,-120.17604,312.05,1.99,1.38,2023-09-23,0553,T,77,6.1NRT,289.46,30.07,N
58.22177,-120.27614,341.28,1.97,1.37,2023-09-23,0553,T,100,6.1NRT,292.26,126.91,N
58.2199,-120.3093,339.44,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,294.28,114.69,N
58.21803,-120.34244,349.7,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,300.19,166.03,N
58.21616,-120.37539,339.98,1.95,1.36,2023-09-23,0553,T,100,6.1NRT,297.39,115.03,N
58.1973,-120.69917,314.37,1.89,1.34,2023-09-23,0553,T,38,6.1NRT,289.72,34.39,N
58.1954,-120.73101,328.38,1.89,1.34,2023-09-23,0553,T,100,6.1NRT,290.46,69.07,N
58.12776,-121.78732,302.59,1.7,1.28,2023-09-23,0553,T,50,6.1NRT,286.66,14.93,N
58.32083,-118.5339,333.89,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,293.78,115.7,N
58.31911,-118.57372,345.15,2.33,1.48,2023-09-23,0553,T,100,6.1NRT,293.72,176.69,N
58.28387,-119.3363,308.5,2.16,1.43,2023-09-23,0553,T,75,6.1NRT,289.32,25.7,N
58.28207,-119.3728,342.78,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,296.1,146.55,N
58.28026,-119.40916,348.65,2.15,1.42,2023-09-23,0553,T,100,6.1NRT,297.09,177.83,N
58.27846,-119.44522,351.03,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,296.92,193.03,N
58.27663,-119.48152,348.96,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,299.52,177.71,N
58.27481,-119.51771,333.89,2.12,1.42,2023-09-23,0553,T,98,6.1NRT,295.33,98.14,N
58.27298,-119.55373,328.67,2.12,1.41,2023-09-23,0553,T,69,6.1NRT,295.21,75.1,N
58.2396,-120.17838,307.87,1.99,1.38,2023-09-23,0553,T,26,6.1NRT,288.57,20.59,N
58.23397,-120.27859,356.17,1.97,1.37,2023-09-23,0553,T,100,6.1NRT,292.76,208.99,N
58.23208,-120.3118,363.45,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,299.58,257.32,N
58.23019,-120.34489,354.74,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,303.85,195.69,N
58.2283,-120.37778,340.58,1.95,1.36,2023-09-23,0553,T,100,6.1NRT,298.43,117.28,N
58.20926,-120.70175,335.86,1.89,1.34,2023-09-23,0553,T,100,6.1NRT,294.86,96.34,N
58.20734,-120.7336,323.2,1.89,1.34,2023-09-23,0553,T,100,6.1NRT,289.45,54,N
58.33229,-118.57589,333.81,2.33,1.48,2023-09-23,0553,T,100,6.1NRT,293.55,112.5,N
58.2966,-119.33845,320.94,2.16,1.43,2023-09-23,0553,T,100,6.1NRT,290.03,55.93,N
58.29478,-119.37496,358.5,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,298.25,249.27,N
58.29295,-119.41139,356.36,2.15,1.42,2023-09-23,0553,T,100,6.1NRT,298.96,229.54,N
58.29112,-119.44765,350.73,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,297.41,190.01,N
58.28929,-119.48366,348.93,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,297.47,176.56,N
58.28744,-119.51994,351.01,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,296.28,187.97,N
58.28559,-119.5559,340.41,2.12,1.41,2023-09-23,0553,T,100,6.1NRT,297.35,123.07,N
58.28374,-119.5918,333.81,2.11,1.41,2023-09-23,0553,T,100,6.1NRT,296.4,88.77,N
58.28188,-119.62766,322.89,2.1,1.41,2023-09-23,0553,T,79,6.1NRT,292.5,50.49,N
58.26317,-119.97747,330.78,2.03,1.39,2023-09-23,0553,T,93,6.1NRT,293.89,81.52,N
58.2613,-120.01165,317.69,2.02,1.39,2023-09-23,0553,T,21,6.1NRT,291.34,39.64,N
58.25376,-120.14713,332.22,2,1.38,2023-09-23,0553,T,97,6.1NRT,292.85,82.72,N
58.24616,-120.28104,328.26,1.97,1.37,2023-09-23,0553,T,100,6.1NRT,293.26,73.69,N
58.24426,-120.31425,350.73,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,301.32,170.19,N
58.24235,-120.34735,350.43,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,303.69,168.55,N
58.24044,-120.3803,336.02,1.95,1.36,2023-09-23,0553,T,100,6.1NRT,296.01,100.73,N
58.23853,-120.41315,307.88,1.95,1.36,2023-09-23,0553,T,73,6.1NRT,289.2,24.09,N
58.22122,-120.70434,362.93,1.89,1.34,2023-09-23,0553,T,100,6.1NRT,296.4,242.32,N
58.21929,-120.73619,315.25,1.89,1.34,2023-09-23,0553,T,88,6.1NRT,286.97,35.11,N
58.1565,-121.70633,308.25,1.72,1.29,2023-09-23,0553,T,74,6.1NRT,287.33,21.65,N
58.35769,-118.29559,304.26,2.4,1.49,2023-09-23,0553,T,59,6.1NRT,288.9,26.38,N
58.35073,-118.458,310.63,2.36,1.48,2023-09-23,0553,T,44,6.1NRT,289.96,35.21,N
58.34899,-118.498,334.1,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,295.48,118.31,N
58.34724,-118.5379,353.27,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,298,236.41,N
58.34546,-118.57808,327.99,2.33,1.48,2023-09-23,0553,T,100,6.1NRT,292.23,86.87,N
58.30935,-119.34056,362.52,2.16,1.43,2023-09-23,0553,T,100,6.1NRT,292.54,282.5,N
58.3075,-119.37714,385.69,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,302.07,540.58,N
58.30564,-119.4136,379.93,2.15,1.42,2023-09-23,0553,T,100,6.1NRT,301.85,463.85,N
58.30379,-119.44983,383.7,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,303.08,508.52,N
58.30194,-119.48595,353.27,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,298.41,204.4,N
58.30008,-119.52203,340.86,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,296.9,127.18,N
58.2982,-119.55809,343.05,2.12,1.41,2023-09-23,0553,T,100,6.1NRT,300.6,135.68,N
58.29633,-119.59399,328.31,2.11,1.41,2023-09-23,0553,T,100,6.1NRT,294.64,69.93,N
58.27555,-119.97974,343.24,2.03,1.39,2023-09-23,0553,T,100,6.1NRT,296.07,136.61,N
58.25836,-120.28352,417.95,1.97,1.37,2023-09-23,0553,T,100,6.1NRT,303.59,1021.35,N
58.25644,-120.3167,380.16,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,303.64,411.46,N
58.25451,-120.34979,339.91,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,300.03,114.26,N
58.25259,-120.38274,323.65,1.95,1.36,2023-09-23,0553,T,78,6.1NRT,293.08,54.68,N
58.23319,-120.70689,344.99,1.89,1.34,2023-09-23,0553,T,100,6.1NRT,298.18,132.69,N
58.23124,-120.73878,310.79,1.89,1.34,2023-09-23,0553,T,40,6.1NRT,288.27,25.35,N
58.16793,-121.70905,317.68,1.72,1.29,2023-09-23,0553,T,95,6.1NRT,286.56,36.66,N
58.38479,-117.96581,310.99,2.48,1.52,2023-09-23,0553,T,34,6.1NRT,289.06,39.51,N
58.36399,-118.45986,306.33,2.36,1.48,2023-09-23,0553,T,44,6.1NRT,289.52,25.41,N
58.36222,-118.49991,341.87,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,296,160.92,N
58.36044,-118.53992,375.1,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,303.74,458.05,N
58.35864,-118.58016,324.74,2.33,1.48,2023-09-23,0553,T,100,6.1NRT,292.26,74.19,N
58.32208,-119.34272,316.3,2.16,1.43,2023-09-23,0553,T,89,6.1NRT,289.85,39.28,N
58.32022,-119.37922,359.95,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,296.99,257.24,N
58.31835,-119.41567,390.79,2.15,1.42,2023-09-23,0553,T,100,6.1NRT,301.97,614.28,N
58.31647,-119.45198,394.55,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,304.51,668.94,N
58.31459,-119.48819,348.85,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,296.68,174.59,N
58.31272,-119.52409,335.58,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,298.04,102.24,N
58.31082,-119.56026,350.51,2.12,1.41,2023-09-23,0553,T,100,6.1NRT,302.27,180.37,N
58.30892,-119.5963,323.92,2.11,1.41,2023-09-23,0553,T,80,6.1NRT,292.77,53.53,N
58.28983,-119.94784,340.97,2.04,1.39,2023-09-23,0553,T,100,6.1NRT,296.25,127.57,N
58.28792,-119.98209,357.27,2.03,1.39,2023-09-23,0553,T,100,6.1NRT,300.41,222.28,N
58.28024,-120.11809,346.51,2,1.38,2023-09-23,0553,T,100,6.1NRT,294.74,148.19,N
58.27831,-120.15187,360.08,2,1.38,2023-09-23,0553,T,100,6.1NRT,295.62,235.58,N
58.27056,-120.2859,401.37,1.97,1.37,2023-09-23,0553,T,100,6.1NRT,302.87,703.15,N
58.26862,-120.31913,367.05,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,302.15,280.99,N
58.26668,-120.3522,322.11,1.96,1.37,2023-09-23,0553,T,64,6.1NRT,293.09,45.45,N
58.24516,-120.7094,338.26,1.89,1.34,2023-09-23,0553,T,100,6.1NRT,296.5,101.19,N
58.24319,-120.74127,310.86,1.89,1.34,2023-09-23,0553,T,47,6.1NRT,288.06,25.75,N
58.39833,-117.96779,331.69,2.48,1.52,2023-09-23,0553,T,100,6.1NRT,291.3,116.78,N
58.39488,-118.05183,303.52,2.46,1.51,2023-09-23,0553,T,26,6.1NRT,287.58,22.96,N
58.37725,-118.46187,315.93,2.36,1.48,2023-09-23,0553,T,11,6.1NRT,291.82,45.17,N
58.37546,-118.50185,355.76,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,297.38,259.96,N
58.37365,-118.54189,395.22,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,306.23,774.79,N
58.37182,-118.58221,319.06,2.33,1.48,2023-09-23,0553,T,98,6.1NRT,291.94,53.91,N
58.33482,-119.34481,352.98,2.16,1.43,2023-09-23,0553,T,100,6.1NRT,290.85,206.14,N
58.33294,-119.38136,384.99,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,297.68,530.12,N
58.33105,-119.41778,410.72,2.15,1.42,2023-09-23,0553,T,100,6.1NRT,303.29,983.2,N
58.32915,-119.45418,389.47,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,303.05,588.97,N
58.32725,-119.49033,354.57,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,296.33,212.66,N
58.32534,-119.52642,352.19,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,300.52,195.28,N
58.32343,-119.56253,351.68,2.12,1.41,2023-09-23,0553,T,100,6.1NRT,300.57,190.13,N
58.32151,-119.59856,312.23,2.11,1.41,2023-09-23,0553,T,18,6.1NRT,291.5,24.06,N
58.31761,-119.67102,318.53,2.09,1.41,2023-09-23,0553,T,20,6.1NRT,292.58,36.14,N
58.31567,-119.7067,332.79,2.09,1.41,2023-09-23,0553,T,99,6.1NRT,293.72,84.71,N
58.30222,-119.95016,325.5,2.04,1.39,2023-09-23,0553,T,79,6.1NRT,293.4,63.85,N
58.30029,-119.98446,344.54,2.03,1.39,2023-09-23,0553,T,100,6.1NRT,294.97,141.13,N
58.29254,-120.12039,371.28,2,1.38,2023-09-23,0553,T,100,6.1NRT,295.22,330.73,N
58.29059,-120.15421,341.9,2,1.38,2023-09-23,0553,T,100,6.1NRT,291.3,125.64,N
58.28276,-120.28829,358.66,1.97,1.37,2023-09-23,0553,T,100,6.1NRT,295.96,218.74,N
58.2808,-120.32155,336.57,1.96,1.37,2023-09-23,0553,T,100,6.1NRT,295.59,95.04,N
58.25911,-120.67995,321.44,1.9,1.35,2023-09-23,0553,T,23,6.1NRT,293.53,47.08,N
58.25712,-120.71198,326.27,1.89,1.34,2023-09-23,0553,T,81,6.1NRT,292.46,59.99,N
58.39772,-118.3017,305.85,2.4,1.49,2023-09-23,0553,T,34,6.1NRT,289.1,25.28,N
58.3905,-118.46384,323.68,2.36,1.48,2023-09-23,0553,T,100,6.1NRT,293.4,72.26,N
58.38869,-118.50381,359.1,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,300.38,288.59,N
58.38686,-118.54391,380.13,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,301.86,527.65,N
58.34755,-119.34709,442.21,2.16,1.43,2023-09-23,0553,T,100,6.1NRT,303.21,1895.84,N
58.34565,-119.38364,443.74,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,307.74,1936.21,N
58.34182,-119.45637,373.05,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,300.15,379,N
58.3399,-119.49252,347.32,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,297.61,165.32,N
58.33798,-119.52859,342.65,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,298.71,140.85,N
58.33604,-119.56467,332.7,2.12,1.41,2023-09-23,0553,T,100,6.1NRT,295.34,92.21,N
58.31462,-119.95239,339.25,2.04,1.39,2023-09-23,0553,T,100,6.1NRT,296.57,118.36,N
58.31267,-119.98662,322.89,2.03,1.39,2023-09-23,0553,T,100,6.1NRT,291.56,55.04,N
58.30483,-120.12279,341.66,2,1.38,2023-09-23,0553,T,100,6.1NRT,292.96,127.3,N
58.30286,-120.15661,304.5,2,1.38,2023-09-23,0553,T,33,6.1NRT,289.3,15.27,N
58.29497,-120.29072,319.91,1.97,1.37,2023-09-23,0553,T,90,6.1NRT,292.19,43.52,N
58.27309,-120.65041,321.34,1.9,1.35,2023-09-23,0553,T,0,6.1NRT,293.53,46.38,N
58.26909,-120.71444,318.05,1.89,1.34,2023-09-23,0553,T,64,6.1NRT,290.15,38.73,N
58.3601,-118.46638,313.44,2.36,1.48,2023-09-23,0553,T,45,6.1NRT,290.95,40.13,N
58.3585,-118.50636,339.58,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,296.73,142.92,N
58.35688,-118.54649,360.24,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,300.77,294.31,N
58.35524,-118.58675,314.99,2.33,1.48,2023-09-23,0553,T,90,6.1NRT,291.02,42.04,N
58.3218,-119.34962,334.97,2.16,1.43,2023-09-23,0553,T,100,6.1NRT,291.22,103.25,N
58.32008,-119.38615,357.41,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,297.95,237.75,N
58.31835,-119.42262,391.39,2.15,1.42,2023-09-23,0553,T,100,6.1NRT,303.85,622.69,N
58.31662,-119.45898,376.8,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,303.12,420.29,N
58.31489,-119.49516,340.48,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,295.57,126.48,N
58.31315,-119.53114,340.48,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,299.9,125.03,N
58.3114,-119.56732,343.83,2.12,1.41,2023-09-23,0553,T,100,6.1NRT,301.27,141.92,N
58.29194,-119.95516,347.95,2.04,1.39,2023-09-23,0553,T,100,6.1NRT,299.53,161.44,N
58.29016,-119.98945,336.96,2.03,1.39,2023-09-23,0553,T,100,6.1NRT,296.02,103.77,N
58.283,-120.12554,361.05,2,1.38,2023-09-23,0553,T,100,6.1NRT,297.56,244.12,N
58.2812,-120.15936,345.18,2,1.38,2023-09-23,0553,T,100,6.1NRT,292.82,142.63,N
58.27578,-120.26017,317.45,1.98,1.37,2023-09-23,0553,T,82,6.1NRT,291.49,38.3,N
58.27397,-120.29354,384.74,1.97,1.37,2023-09-23,0553,T,100,6.1NRT,303.91,463.6,N
58.27216,-120.32679,336.14,1.96,1.37,2023-09-23,0553,T,98,6.1NRT,297.76,91.24,N
58.26852,-120.39288,307.37,1.95,1.36,2023-09-23,0553,T,8,6.1NRT,289.39,17.55,N
58.25201,-120.68544,330.09,1.9,1.35,2023-09-23,0553,T,79,6.1NRT,295.9,72.51,N
58.25017,-120.71741,327.09,1.89,1.34,2023-09-23,0553,T,90,6.1NRT,293.15,62.64,N
58.37335,-118.46836,314.53,2.36,1.48,2023-09-23,0553,T,25,6.1NRT,291.46,42.32,N
58.37172,-118.50841,367.52,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,300.34,369.91,N
58.37008,-118.54857,384.17,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,303.99,587.29,N
58.33453,-119.35175,362.43,2.16,1.43,2023-09-23,0553,T,100,6.1NRT,292.57,282.63,N
58.33279,-119.38832,380.53,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,298.18,469.29,N
58.33105,-119.42479,411.11,2.15,1.42,2023-09-23,0553,T,100,6.1NRT,304.39,990.73,N
58.32929,-119.4612,377.13,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,301.83,424.37,N
58.32754,-119.49736,346.02,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,295.8,157.11,N
58.32578,-119.53349,352.82,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,301.49,200.38,N
58.32401,-119.56963,345.02,2.12,1.41,2023-09-23,0553,T,100,6.1NRT,298.59,151.18,N
58.31861,-119.67822,326.34,2.09,1.41,2023-09-23,0553,T,78,6.1NRT,293.62,62.21,N
58.31683,-119.7139,326.26,2.09,1.41,2023-09-23,0553,T,83,6.1NRT,292.51,63.45,N
58.30433,-119.95753,337.61,2.04,1.39,2023-09-23,0553,T,100,6.1NRT,295.14,110.29,N
58.30253,-119.99183,328.48,2.03,1.39,2023-09-23,0553,T,100,6.1NRT,292.2,71.81,N
58.29712,-120.09401,321.23,2.01,1.38,2023-09-23,0553,T,100,6.1NRT,289.83,49.13,N
58.2953,-120.12791,364.31,2,1.38,2023-09-23,0553,T,100,6.1NRT,294.78,270.52,N
58.29348,-120.16179,315.71,2,1.38,2023-09-23,0553,T,92,6.1NRT,289.51,37.26,N
58.28617,-120.29598,336.61,1.97,1.37,2023-09-23,0553,T,100,6.1NRT,294.11,97.19,N
58.26586,-120.65587,318.4,1.9,1.35,2023-09-23,0553,T,15,6.1NRT,292.82,38.97,N
58.264,-120.68797,318.68,1.9,1.35,2023-09-23,0553,T,22,6.1NRT,292.33,39.2,N
58.26213,-120.72004,313.35,1.89,1.34,2023-09-23,0553,T,46,6.1NRT,290.33,29.17,N
58.40591,-117.97608,323.23,2.48,1.52,2023-09-23,0553,T,79,6.1NRT,289.15,77.61,N
58.38824,-118.43011,303.96,2.37,1.49,2023-09-23,0553,T,55,6.1NRT,290.39,19.49,N
58.3866,-118.47039,324.63,2.36,1.48,2023-09-23,0553,T,100,6.1NRT,294.18,77.14,N
58.38495,-118.51041,365.11,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,302.09,348,N
58.38329,-118.55057,376.83,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,300.81,484.86,N
58.34726,-119.35406,459.42,2.16,1.43,2023-09-23,0553,T,100,6.1NRT,307.97,2588.62,N
58.34196,-119.46342,362.93,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,298.66,281.94,N
58.34019,-119.49963,347.08,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,298.31,164.96,N
58.33841,-119.53573,339.14,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,297.8,122.4,N
58.33662,-119.57179,328.22,2.12,1.41,2023-09-23,0553,T,100,6.1NRT,294.06,75.1,N
58.32574,-119.78681,308.83,2.07,1.4,2023-09-23,0553,T,42,6.1NRT,289.77,24.03,N
58.31672,-119.95972,345.46,2.04,1.39,2023-09-23,0553,T,100,6.1NRT,297.8,151.72,N
58.3149,-119.99401,307.91,2.03,1.39,2023-09-23,0553,T,73,6.1NRT,290.08,20.94,N
58.30943,-120.09642,314.04,2.01,1.38,2023-09-23,0553,T,88,6.1NRT,290.45,33.35,N
58.30759,-120.13038,338.55,2,1.38,2023-09-23,0553,T,100,6.1NRT,292.63,113.44,N
58.30021,-120.26511,309.91,1.98,1.37,2023-09-23,0553,T,51,6.1NRT,292.03,23.59,N
58.29837,-120.29842,317.02,1.97,1.37,2023-09-23,0553,T,94,6.1NRT,291.61,37.11,N
58.27974,-120.62621,327.26,1.91,1.35,2023-09-23,0553,T,62,6.1NRT,293.41,62.09,N
58.27785,-120.6585,326.33,1.9,1.35,2023-09-23,0553,T,86,6.1NRT,294.71,61.72,N
58.27598,-120.69054,322.2,1.9,1.35,2023-09-23,0553,T,78,6.1NRT,292.33,48.34,N
58.27409,-120.72254,311.13,1.89,1.34,2023-09-23,0553,T,77,6.1NRT,288.6,26.28,N
58.42105,-117.93571,341.46,2.49,1.52,2023-09-23,0553,T,100,6.1NRT,291.86,176.16,N
58.41946,-117.97808,328.02,2.48,1.52,2023-09-23,0553,T,100,6.1NRT,291.68,97.44,N
58.39985,-118.47234,327.12,2.36,1.48,2023-09-23,0553,T,100,6.1NRT,294.73,85.96,N
58.39818,-118.51247,364.85,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,301.31,345.94,N
58.39649,-118.55257,354.34,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,295.45,246.52,N
58.36177,-119.3196,347.77,2.17,1.43,2023-09-23,0553,T,100,6.1NRT,289.24,172.12,N
58.35999,-119.35635,499.97,2.16,1.43,2023-09-23,0553,T,100,6.1NRT,316.38,4947.68,N
58.35821,-119.39289,427.86,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,305.15,1416.12,N
58.35642,-119.42936,382.62,2.15,1.42,2023-09-23,0553,T,100,6.1NRT,303.36,495.08,N
58.35463,-119.46567,357.95,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,295.99,240.73,N
58.35284,-119.50183,350.23,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,298.06,186.19,N
58.35104,-119.53798,329.67,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,295.33,81.15,N
58.34923,-119.57406,326.99,2.12,1.41,2023-09-23,0553,T,100,6.1NRT,292.6,73.73,N
58.34004,-119.75411,337.15,2.08,1.4,2023-09-23,0553,T,100,6.1NRT,292.54,107.03,N
58.33823,-119.78907,317.11,2.07,1.4,2023-09-23,0553,T,43,6.1NRT,289.17,38.39,N
58.33095,-119.92754,319.01,2.04,1.39,2023-09-23,0553,T,98,6.1NRT,291.92,46.94,N
58.32912,-119.96194,341.28,2.04,1.39,2023-09-23,0553,T,100,6.1NRT,294.37,127.91,N
58.32174,-120.09885,314.75,2.01,1.38,2023-09-23,0553,T,90,6.1NRT,290.24,36.38,N
58.31988,-120.13277,319.93,2,1.38,2023-09-23,0553,T,99,6.1NRT,289.93,49.22,N
58.29364,-120.59649,336.14,1.91,1.35,2023-09-23,0553,T,100,6.1NRT,291.74,93.48,N
58.29174,-120.6289,388.07,1.91,1.35,2023-09-23,0553,T,100,6.1NRT,301.89,484.02,N
58.28985,-120.661,360.26,1.9,1.35,2023-09-23,0553,T,100,6.1NRT,302.91,221.22,N
58.28795,-120.69319,347.44,1.9,1.35,2023-09-23,0553,T,100,6.1NRT,297.83,145.75,N
58.28606,-120.72514,317.69,1.89,1.34,2023-09-23,0553,T,95,6.1NRT,289.3,42.24,N
58.22428,-121.69996,308.02,1.72,1.29,2023-09-23,0553,T,61,6.1NRT,289.05,19.26,N
58.22232,-121.72906,329.15,1.72,1.29,2023-09-23,0553,T,100,6.1NRT,290.06,62.32,N
58.43462,-117.93761,339.65,2.49,1.52,2023-09-23,0553,T,100,6.1NRT,288.74,166.32,N
58.433,-117.98001,341.73,2.48,1.52,2023-09-23,0553,T,100,6.1NRT,291.41,173.47,N
58.43137,-118.02221,317.81,2.47,1.51,2023-09-23,0553,T,63,6.1NRT,292.44,56.14,N
58.42974,-118.06418,310.53,2.46,1.51,2023-09-23,0553,T,16,6.1NRT,289.37,36.71,N
58.41817,-118.3528,317.45,2.39,1.49,2023-09-23,0553,T,60,6.1NRT,293.1,48.32,N
58.41648,-118.39358,314.17,2.38,1.49,2023-09-23,0553,T,36,6.1NRT,292.26,39.3,N
58.4148,-118.434,321.26,2.37,1.49,2023-09-23,0553,T,88,6.1NRT,292.86,59.09,N
58.41311,-118.47433,334.48,2.36,1.48,2023-09-23,0553,T,100,6.1NRT,296.44,117.7,N
58.4114,-118.51447,369.83,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,303.68,399.51,N
58.40969,-118.5546,336.65,2.34,1.48,2023-09-23,0553,T,100,6.1NRT,294.01,130.31,N
58.37453,-119.3218,328.54,2.17,1.43,2023-09-23,0553,T,100,6.1NRT,289.24,78.51,N
58.37273,-119.3585,454.86,2.16,1.43,2023-09-23,0553,T,100,6.1NRT,301.78,2381.99,N
58.37092,-119.39514,399.74,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,301.33,763.92,N
58.36912,-119.43159,381.05,2.15,1.42,2023-09-23,0553,T,100,6.1NRT,301.39,476.4,N
58.3673,-119.46795,343.87,2.14,1.42,2023-09-23,0553,T,100,6.1NRT,293.83,148.97,N
58.36549,-119.5041,336.84,2.13,1.42,2023-09-23,0553,T,100,6.1NRT,294.78,111.92,N
58.36367,-119.54018,332.91,2.12,1.42,2023-09-23,0553,T,100,6.1NRT,295.26,95.93,N
58.36184,-119.57622,312.12,2.12,1.41,2023-09-23,0553,T,84,6.1NRT,291.47,32.48,N
58.3544,-119.72089,318.19,2.09,1.41,2023-09-23,0553,T,63,6.1NRT,291.71,41.66,N
58.35256,-119.75613,346.87,2.08,1.4,2023-09-23,0553,T,100,6.1NRT,293.71,156.3,N
58.34336,-119.92973,334.93,2.04,1.39,2023-09-23,0553,T,100,6.1NRT,295.14,98.26,N
58.34151,-119.96425,328.24,2.04,1.39,2023-09-23,0553,T,100,6.1NRT,292.44,72.16,N
58.30759,-120.56656,341.52,1.92,1.35,2023-09-23,0553,T,100,6.1NRT,295.56,112.68,N
58.30568,-120.59896,367.57,1.91,1.35,2023-09-23,0553,T,100,6.1NRT,296.2,275.05,N
58.30377,-120.63131,352.16,1.91,1.35,2023-09-23,0553,T,100,6.1NRT,296.38,168.22,N
58.30185,-120.66354,362.03,1.9,1.35,2023-09-23,0553,T,100,6.1NRT,305.34,233.81,N
58.29994,-120.69566,327.99,1.9,1.35,2023-09-23,0553,T,100,6.1NRT,294.07,67.53,N
58.23178,-121.76072,323.24,1.71,1.28,2023-09-23,0553,T,100,6.1NRT,290,46.6,N
58.44654,-117.98192,320.48,2.48,1.52,2023-09-23,0553,T,79,6.1NRT,291.73,68.67,N
58.44489,-118.02415,318.4,2.47,1.51,2023-09-23,0553,T,63,6.1NRT,291.21,58.39,N
58.43657,-118.23201,333.26,2.42,1.5,2023-09-23,0553,T,99,6.1NRT,295.37,119.23,N
58.43319,-118.31403,322.56,2.4,1.49,2023-09-23,0553,T,40,6.1NRT,294.23,67.49,N
58.4315,-118.35471,320.93,2.39,1.49,2023-09-23,0553,T,61,6.1NRT,292.61,61.39,N
58.42979,-118.39554,320.75,2.38,1.49,2023-09-23,0553,T,94,6.1NRT,293.54,61.88,N
58.42807,-118.43597,333.73,2.37,1.49,2023-09-23,0553,T,100,6.1NRT,295.31,114.3,N
58.42636,-118.47632,341.39,2.36,1.48,2023-09-23,0553,T,100,6.1NRT,297.91,156,N
58.42463,-118.51656,355.76,2.35,1.48,2023-09-23,0553,T,100,6.1NRT,300.55,259.79,N
58.38545,-119.36099,325.3,2.16,1.43,2023-09-23,0553,T,79,6.1NRT,290.38,64.94,N
58.38363,-119.39758,335.74,2.15,1.43,2023-09-23,0553,T,100,6.1NRT,292.14,106.43,N
